   3.92554392   15.67486521
 -21.14963375  -97.83713201
 -73.71441494  -66.85765889
  62.34382023 -114.73895696
  78.77679600 -107.57731298
 120.00000000   17.70238660
 120.00000000  -18.45377089
  10.41120876   55.99761531
  -2.64170013   50.95374247
 120.00000000  -24.04521968
  -2.21641336  -25.76790956
 120.00000000  -50.86830355
  50.15137638   13.46822116
 -76.27438961  -36.71399358
 -81.42221676  -92.75222448
 -23.61814724   37.82823512
 120.00000000  -76.85716464
 120.00000000  -33.56357028
 -35.68075023   12.21022936
  54.28660359   34.07010218
  30.25403942   40.04087016
 -22.38861118   50.10632273
 120.00000000    5.45656179
 120.00000000   34.20218442
 120.00000000   41.47727750
  43.39159168 -107.75980047
 120.00000000   67.01777433
 -39.74139248   56.26153132
 -42.84522854    6.97031352
 120.00000000  -12.15910794
   9.50667013  -25.86448339
 -20.11549030  -61.53876546
 120.00000000  -11.54987408
 120.00000000  -17.04638316
 120.00000000   24.99456952
  -2.47439895   73.90949580
 120.00000000  -30.33025767
  87.26252903  -23.28356031
 120.00000000   41.47397016
 120.00000000  -25.10457064
  23.52894177   49.52349040
 120.00000000  -21.53859545
  27.55451931  -14.52551130
 120.00000000   67.01777433
 120.00000000  -14.86734034
  31.24232639  -31.33565000
  45.63329853  -10.61450735
 120.00000000   47.92810224
 -43.44415890  -52.90155080
 120.00000000   60.56655668
 -47.81386791  -53.54847387
  32.04816021  -84.65702489
 120.00000000  -11.83611943
 120.00000000  -11.29158713
 -27.73723064  -51.83784536
 120.00000000  -43.40701510
 120.00000000  -17.18690802
 -36.86199795   75.86264369
 120.00000000  -76.85716464
  33.22018017   49.75564524
 120.00000000   36.56891797
 120.00000000  -35.45679690
 120.00000000    0.71296857
 -16.05061756  -55.42966894
  35.82005467   32.42830607
 120.00000000  -27.01442553
   5.42742600  -52.76084951
  57.77818073   20.76189372
  45.93999256  -85.59090856
 -35.57603679  -64.49916128
 120.00000000   67.01777433
 120.00000000  -56.50953509
  33.72521557   59.79526850
  27.23484196  -76.19366124
 120.00000000   10.20558332
  29.70924725  -63.16006521
 120.00000000  -23.12456729
  43.32103886   22.34450480
 120.00000000   67.01777433
 120.00000000   67.01777433
  -9.79250942   54.22282740
 120.00000000   23.73600362
 -28.28403507    6.27644297
 -38.91159664   43.29883525
  69.08455052 -133.31762365
  19.84695019  -60.17303136
  -1.84850298  -48.24631551
 120.00000000  -17.33901049
 -22.30782162   26.80990931
 120.00000000    2.90306495
 120.00000000   67.01777433
 -32.61612163  -42.83564428
 -24.05811535   68.79147669
 -46.52205120  -81.12374547
 120.00000000  -28.64308764
 104.12612309   18.54183718
 120.00000000   -5.47293367
 -32.81273495   26.15748545
  30.76239552   -5.40412429
 -22.18296657   58.53682276
 120.00000000  -76.85716464
  57.88580479    8.50199458
 120.00000000  -22.11126734
 120.00000000   67.01777433
  -0.59327136  -57.77290777
 120.00000000  -76.85716464
 120.00000000  -14.41354205
 120.00000000  -31.65118815
 120.00000000  -39.92225863
 -53.59844814  -91.39170507
 -12.77618347  -49.51176504
 120.00000000  -64.04703738
 120.00000000   57.64695142
 120.00000000   52.06234525
 120.00000000  -21.77800013
 -24.32235561   16.93190333
 120.00000000  -27.17390086
 -86.96846615  -39.97618917
 120.00000000  -19.32255675
 120.00000000  -13.93689181
 -43.01281963   70.61799189
  15.41481461  -47.78663686
 120.00000000  -37.01247622
 -39.67017208  -90.87294439
  15.62041821   64.67109248
 -27.70902859  -11.41786912
  33.19767155   23.72148844
 120.00000000   10.96279405
  54.06915440   50.96443507
  17.84871639   45.15081355
  37.78529896   -8.33072058
 120.00000000  -26.75366809
 -70.95834957  -37.77746061
 120.00000000  -33.94300486
 120.00000000   55.49462674
 120.00000000   -9.66157509
 120.00000000  -26.60176303
  42.01894917   55.72594783
  22.10092510  -65.18918660
 120.00000000   38.49799894
  81.98832096 -123.87405065
 120.00000000  -67.04799105
 120.00000000   67.01777433
  19.50487484   56.97586390
 120.00000000  -19.00417926
 120.00000000  -16.04587390
  -8.97834812   44.94268366
   6.88799872   48.27687785
  49.94344486  -56.29161886
  44.71779408   33.77758357
 120.00000000   56.52500699
  58.77224507  -45.06431630
 120.00000000   47.92710660
 -23.61555134  -64.17602208
   1.66407679   64.33696314
  54.80085529  -11.93387583
 120.00000000   67.01777433
 120.00000000   -3.94038387
 120.00000000   55.10899137
 120.00000000   67.01777433
  -9.21776329   63.52680537
 120.00000000  -20.99514224
  42.68906178    7.64936396
 120.00000000  -33.97759844
 120.00000000    6.58477472
   4.89421262   77.10749385
 120.00000000  -33.33947207
  33.17004742    6.69731089
   2.83633186  -42.39069036
   0.07964005 -101.57584051
  20.96915211   71.57615229
 120.00000000   42.66956113
 -50.18573986   -5.42892507
  40.26296772   44.48560282
  69.97731938  -52.44479040
 120.00000000  -52.21158053
 120.00000000  -31.94918086
 120.00000000  -46.30595614
 120.00000000  -22.79103686
  -8.79624115  -42.44408086
 -11.99966083  -67.85068181
 120.00000000  -14.27372767
 120.00000000   67.01777433
  19.19113316  -15.03923658
 120.00000000  -49.08721377
 120.00000000  -19.91343714
  48.67059101   43.08482691
  51.34280934  -26.04686025
 -42.90442501   23.71966120
 -19.40424381   -8.48228315
 120.00000000   55.67885373
 120.00000000  -15.05859687
 120.00000000   32.37322782
 120.00000000  -37.67614581
  42.83433308  -97.99918798
 120.00000000   67.01777433
  42.66192784   66.32523677
 120.00000000   26.70729421
  51.23866810 -131.71461156
 120.00000000  -18.70470263
 -33.44576870   36.24951502
 120.00000000  -35.98371531
 120.00000000   27.37273191
 120.00000000   67.01777433
 120.00000000   -2.66344072
 120.00000000   -0.15077998
 120.00000000  -11.08455445
